Attack Vectors,Successful Attacks,Executed Attacks,Success Rate (%),Targeted Instructions
"Glitch(4),Glitch(3),Glitch(7),Glitch(5)",5,77,6.494,"cmp: 16,bl: 13,ldr: 11,bne: 10,str: 9,b: 9,add: 6,eors: 5,asrs: 4,stm.w: 4,lsrs: 3,push: 3,movs: 1,beq: 1"
"Glitch(4),Glitch(3),Glitch(10),Glitch(7)",3,50,6.000,"ldr: 15,bl: 7,str: 6,bne: 6,add: 6,b: 6,cmp: 6,mov: 5,movs: 4,eors: 3,asrs: 3,lsrs: 3,push: 2"
"Glitch(4),Glitch(4),Glitch(4),Glitch(2)",3,86,3.488,"bl: 8,bne: 6,str: 5,b: 5,cmp: 4,ldr: 3,movs: 3,beq: 3,add: 3,add.w: 1,ldm.w: 1"
"Glitch(4),Glitch(4),Glitch(5),Glitch(7)",4,103,3.883,"ldr: 14,b: 8,bne: 8,str: 8,cmp: 8,add: 6,movs: 5,eors: 4,bl: 4,lsrs: 4,push: 4,asrs: 4,mov: 3"
"Glitch(4),Glitch(4),Glitch(6),Glitch(3)",2,67,2.985,"ldr: 6,bl: 5,cmp: 5,bne: 4,b: 3,str: 3,movs: 3,add: 2,eors: 2,beq: 1"
"Glitch(4),Glitch(4),Glitch(6),Glitch(10)",2,45,4.444,"cmp: 6,ldr: 6,str: 4,bne: 4,b: 4,mov: 2,bl: 2,stm.w: 2,eors: 2,bx: 2,asrs: 2,add: 2,movs: 2,lsrs: 2,pop: 2,nop: 2,push: 2"
"Glitch(4),Glitch(4),Glitch(9),Glitch(10)",1,15,6.667,"ldr: 4,add: 2,b: 2,bne: 2,bl: 2,str: 2,cmp: 2,mov: 2,beq: 1,asrs: 1,nop: 1,stm: 1,push: 1,bx: 1,pop: 1,movs: 1,lsrs: 1"
"Glitch(4),Glitch(4),Glitch(10),Glitch(4)",6,61,9.836,"ldr: 26,cmp: 14,bl: 14,bne: 12,b: 10,str: 10,beq: 8,movs: 7,add: 6,eors: 6,mov: 6,asrs: 4,lsrs: 3,stm: 3,stm.w: 3"
"Glitch(4),Glitch(4),Glitch(10),Glitch(5)",4,187,2.139,"cmp: 14,ldr: 13,bl: 11,b: 8,bne: 8,str: 8,asrs: 4,lsrs: 4,mov: 4,add: 4,eors: 4,movs: 3,stm.w: 3,stm: 2,push: 2"
"Glitch(4),Glitch(5),Glitch(1),Glitch(9)",2,53,3.774,"ldr: 5,bne: 4,str: 4,b: 4,movs: 3,push: 3,stm.w: 2,ldm.w: 2,add: 2,cmp: 2,lsrs: 2,asrs: 2,pop: 1,mov: 1,bx: 1"
"Glitch(4),Glitch(5),Glitch(2),Glitch(6)",1,9,11.111,"cmp: 3,str: 2,bl: 2,ldr: 2,b: 2,bne: 2,lsrs: 1,add: 1,movs: 1,asrs: 1"
"Glitch(4),Glitch(5),Glitch(2),Glitch(8)",3,150,2.000,"cmp: 6,b: 6,ldr: 6,bne: 6,bl: 6,str: 6,add: 4,stm.w: 3,asrs: 3,lsrs: 3,push: 3,mov: 2,pop: 2,movs: 1"
"Glitch(4),Glitch(5),Glitch(2),Glitch(10)",2,54,3.704,"cmp: 7,bl: 5,bne: 4,b: 3,add: 3,ldr: 3,movs: 3,str: 3,beq: 3,mov: 1,add.w: 1,ldm.w: 1,push: 1,stm.w: 1,asrs: 1,lsrs: 1,pop: 1"
"Glitch(4),Glitch(5),Glitch(3),Glitch(7)",3,86,3.488,"b: 6,cmp: 6,ldr: 6,str: 6,bne: 6,bl: 5,movs: 4,push: 3,add: 3,asrs: 3,stm.w: 3,lsrs: 3,mov: 2,ldm.w: 1"
"Glitch(4),Glitch(5),Glitch(3),Glitch(10)",3,98,3.061,"cmp: 12,bne: 6,ldm.w: 3,pop: 3,push: 3,lsrs: 3,bx: 3,stm.w: 3,str: 3,ldr: 3,beq: 3,b: 3,asrs: 3,bl: 3,eors: 3,add: 3,mov: 3,nop: 2,movs: 1"
"Glitch(4),Glitch(5),Glitch(4),Glitch(1)",1,157,0.637,"ldr: 3,cmp: 3,stm.w: 2,bne: 2,ldm.w: 2,add: 1,bl: 1"
"Glitch(4),Glitch(5),Glitch(4),Glitch(7)",4,96,4.167,"ldr: 14,bne: 8,add: 8,b: 8,str: 8,cmp: 6,movs: 6,asrs: 4,push: 4,ldm.w: 4,stm.w: 4,lsrs: 2,mov: 2,bl: 2"
"Glitch(4),Glitch(5),Glitch(4),Glitch(10)",3,48,6.250,"cmp: 12,ldr: 9,add: 6,bne: 6,asrs: 3,push: 3,ldm.w: 3,pop: 3,mov: 3,lsrs: 3,stm.w: 3,bl: 3,bx: 3,nop: 3,str: 3,b: 3"
"Glitch(4),Glitch(5),Glitch(5),Glitch(1)",1,77,1.299,"cmp: 4,ldr: 3,bl: 3,bne: 2,stm.w: 1,ldm.w: 1,add: 1"
"Glitch(4),Glitch(5),Glitch(5),Glitch(9)",2,90,2.222,"cmp: 6,ldr: 5,stm.w: 4,bne: 4,bl: 4,add: 3,b: 3,str: 3,lsrs: 2,bx: 2,push: 2,asrs: 2,mov: 2,pop: 2,ldm.w: 1,eors: 1"
"Glitch(4),Glitch(5),Glitch(7),Glitch(5)",3,45,6.667,"ldr: 13,cmp: 13,stm.w: 7,bne: 6,bl: 4,add: 4,eors: 3,ldm.w: 3,b: 2,asrs: 2,str: 2,lsrs: 1,beq: 1,push: 1,movs: 1"
"Glitch(4),Glitch(5),Glitch(7),Glitch(7)",2,115,1.739,"ldr: 6,bl: 6,b: 4,cmp: 4,bne: 4,str: 4,add: 4,movs: 3,eors: 2,asrs: 2,push: 2,lsrs: 2,stm.w: 2,mov: 1"
"Glitch(4),Glitch(5),Glitch(8),Glitch(4)",2,66,3.030,"cmp: 8,bl: 6,str: 4,ldr: 4,bne: 4,b: 4,asrs: 2,eors: 2,beq: 2,add: 2,stm.w: 2,movs: 1,lsrs: 1"
"Glitch(4),Glitch(5),Glitch(8),Glitch(7)",3,101,2.970,"ldr: 10,bl: 8,cmp: 7,bne: 6,add: 6,str: 6,b: 6,movs: 4,stm.w: 4,asrs: 3,mov: 3,lsrs: 3,eors: 3,push: 2,beq: 1"
"Glitch(4),Glitch(5),Glitch(9),Glitch(3)",1,87,1.149,"ldr: 5,cmp: 4,bne: 2,bl: 2,stm.w: 1,ldm.w: 1,add: 1,eors: 1,str: 1,b: 1,mov: 1,asrs: 1"
"Glitch(4),Glitch(5),Glitch(10),Glitch(5)",1,60,1.667,"ldr: 5,cmp: 3,bne: 2,bl: 2,str: 2,b: 2,add: 2,stm.w: 1,mov: 1,movs: 1,stm: 1,ldm.w: 1,eors: 1"
"Glitch(4),Glitch(6),Glitch(3),Glitch(8)",2,63,3.175,"cmp: 8,ldr: 5,str: 4,b: 4,bne: 4,bl: 4,stm.w: 2,lsrs: 2,add: 2,asrs: 2,push: 2,movs: 1,mov: 1,pop: 1"
"Glitch(4),Glitch(6),Glitch(3),Glitch(9)",1,72,1.389,"bl: 2,cmp: 2,b: 2,bne: 2,add: 2,str: 2,movs: 2,ldm.w: 1,asrs: 1,stm.w: 1,ldr: 1,eors: 1,push: 1,lsrs: 1,mov: 1"
"Glitch(4),Glitch(6),Glitch(4),Glitch(2)",3,122,2.459,"ldr: 7,cmp: 6,bl: 6,bne: 6,str: 5,b: 5,add: 3,movs: 3,ldm.w: 3,stm.w: 2,add.w: 1,beq: 1"
"Glitch(4),Glitch(6),Glitch(4),Glitch(5)",6,131,4.580,"cmp: 24,ldr: 18,bne: 12,stm.w: 6,ldm.w: 6,beq: 6,str: 6,bl: 6,asrs: 6,b: 6,lsrs: 5,add: 5,push: 3,movs: 3,eors: 2"
"Glitch(4),Glitch(6),Glitch(4),Glitch(10)",3,81,3.704,"cmp: 8,bl: 7,str: 6,bne: 6,b: 6,ldr: 6,add: 4,stm.w: 3,pop: 3,mov: 3,push: 3,asrs: 3,bx: 3,lsrs: 3,ldm.w: 3,nop: 2,eors: 2,movs: 1"
"Glitch(4),Glitch(6),Glitch(5),Glitch(8)",1,29,3.448,"cmp: 3,ldr: 3,b: 2,str: 2,bne: 2,stm.w: 2,movs: 2,bl: 2,add: 1,lsrs: 1,eors: 1,push: 1,asrs: 1"
"Glitch(4),Glitch(6),Glitch(5),Glitch(10)",3,31,9.677,"cmp: 10,ldr: 9,bl: 8,add: 6,bne: 6,str: 5,b: 5,beq: 4,movs: 4,asrs: 2,eors: 2,pop: 2,push: 2,lsrs: 2,mov: 2,bx: 2,ldm.w: 1,stm.w: 1,add.w: 1,nop: 1"
"Glitch(4),Glitch(6),Glitch(6),Glitch(9)",3,44,6.818,"ldr: 14,cmp: 9,bne: 6,b: 6,str: 6,stm.w: 6,movs: 5,push: 4,add: 4,bl: 3,asrs: 3,lsrs: 3,eors: 3,pop: 1,mov: 1,bx: 1"
"Glitch(4),Glitch(6),Glitch(6),Glitch(10)",1,50,2.000,"cmp: 3,ldr: 3,movs: 2,add: 2,str: 2,bl: 2,b: 2,bne: 2,mov: 1,stm.w: 1,push: 1,pop: 1,eors: 1,asrs: 1,bx: 1,lsrs: 1"
"Glitch(4),Glitch(6),Glitch(7),Glitch(3)",1,70,1.429,"stm.w: 4,ldr: 4,cmp: 3,ldm.w: 3,bne: 2,eors: 1,bl: 1,add: 1,add.w: 1"
"Glitch(4),Glitch(6),Glitch(7),Glitch(4)",3,42,7.143,"ldr: 9,bl: 9,cmp: 9,b: 6,str: 6,bne: 6,add: 4,ldm.w: 3,stm.w: 3,eors: 3,asrs: 2,movs: 2,lsrs: 1"
"Glitch(4),Glitch(6),Glitch(8),Glitch(3)",3,55,5.455,"ldr: 12,bl: 10,cmp: 10,bne: 6,str: 5,b: 5,beq: 4,add: 3,mov: 3,stm: 3,movs: 1,asrs: 1"
"Glitch(4),Glitch(6),Glitch(8),Glitch(6)",2,73,2.740,"ldr: 10,cmp: 6,bne: 4,bl: 4,add: 3,asrs: 2,mov: 2,str: 2,stm.w: 2,push: 2,stm: 2,lsrs: 2,ldm.w: 2,b: 2,beq: 2,movs: 1"
"Glitch(4),Glitch(6),Glitch(8),Glitch(9)",1,32,3.125,"ldr: 5,stm.w: 3,cmp: 3,ldm.w: 2,add: 2,bne: 2,pop: 1,lsrs: 1,eors: 1,movs: 1,bl: 1,b: 1,mov: 1,asrs: 1,push: 1,str: 1"
"Glitch(4),Glitch(6),Glitch(8),Glitch(10)",6,33,18.182,"ldr: 33,add: 15,str: 12,bne: 12,b: 12,bl: 10,mov: 9,movs: 9,cmp: 8,stm.w: 8,push: 7,lsrs: 6,asrs: 6,ldm.w: 6,stm: 4,nop: 3,bx: 3,pop: 3,eors: 2"
"Glitch(4),Glitch(6),Glitch(9),Glitch(8)",3,152,1.974,"ldr: 16,cmp: 9,stm.w: 6,mov: 6,bne: 6,ldm.w: 6,add: 6,bl: 5,lsrs: 3,b: 3,pop: 3,asrs: 3,push: 3,eors: 3,str: 3"
"Glitch(4),Glitch(6),Glitch(9),Glitch(9)",4,52,7.692,"ldr: 22,cmp: 9,bl: 9,bne: 8,add: 8,b: 7,str: 7,mov: 7,stm.w: 5,movs: 5,ldm.w: 5,lsrs: 3,eors: 3,push: 3,pop: 3,asrs: 3,bx: 2,add.w: 1,beq: 1,stm: 1"
"Glitch(4),Glitch(6),Glitch(10),Glitch(2)",3,60,5.000,"ldr: 18,cmp: 9,bl: 7,bne: 6,b: 5,str: 5,beq: 4,add: 3,eors: 3,mov: 3,movs: 3"
"Glitch(4),Glitch(6),Glitch(10),Glitch(3)",5,106,4.717,"ldr: 27,cmp: 22,bl: 12,bne: 10,stm.w: 7,beq: 7,mov: 5,add: 5,ldm.w: 5,eors: 5,b: 3,str: 3,asrs: 2,stm: 1,movs: 1"
"Glitch(4),Glitch(7),Glitch(1),Glitch(9)",1,18,5.556,"ldr: 3,bne: 2,cmp: 2,ldm.w: 2,stm.w: 2,mov: 1,pop: 1,push: 1,movs: 1,add: 1,bl: 1,lsrs: 1,str: 1,asrs: 1,b: 1"
"Glitch(4),Glitch(7),Glitch(2),Glitch(10)",2,63,3.175,"cmp: 6,str: 4,ldr: 4,bne: 4,b: 4,bx: 2,add: 2,lsrs: 2,bl: 2,beq: 2,push: 2,movs: 2,asrs: 2,pop: 2,add.w: 2,mov: 2,nop: 2"
"Glitch(4),Glitch(7),Glitch(3),Glitch(2)",1,73,1.370,"cmp: 3,ldr: 3,ldm.w: 2,stm.w: 2,bne: 2,b: 1,add.w: 1,eors: 1,str: 1"
"Glitch(4),Glitch(7),Glitch(3),Glitch(4)",1,81,1.235,"ldr: 4,cmp: 3,bne: 2,stm.w: 2,ldm.w: 2,add.w: 1,b: 1,lsrs: 1,str: 1,asrs: 1"
"Glitch(4),Glitch(7),Glitch(3),Glitch(5)",10,90,11.111,"cmp: 32,ldr: 31,stm.w: 20,bne: 20,ldm.w: 13,str: 10,bl: 10,b: 10,asrs: 9,lsrs: 8,push: 7,add: 7,beq: 7,eors: 3,movs: 3"
"Glitch(4),Glitch(7),Glitch(3),Glitch(10)",2,60,3.333,"ldr: 9,cmp: 7,bne: 4,bl: 3,add.w: 3,beq: 3,b: 3,str: 3,movs: 2,add: 2,nop: 1,push: 1,ldm.w: 1,pop: 1,bx: 1,mov: 1,stm.w: 1,asrs: 1,lsrs: 1"
"Glitch(4),Glitch(7),Glitch(4),Glitch(6)",1,70,1.429,"cmp: 4,ldr: 3,bne: 2,stm.w: 2,ldm.w: 2,lsrs: 1,asrs: 1,str: 1,b: 1,push: 1,add: 1,eors: 1,bl: 1"
"Glitch(4),Glitch(7),Glitch(5),Glitch(2)",4,43,9.302,"cmp: 13,ldr: 9,bl: 8,bne: 8,stm.w: 6,str: 6,b: 6,ldm.w: 5,eors: 4,movs: 3,add.w: 2,beq: 1,add: 1"
"Glitch(4),Glitch(7),Glitch(5),Glitch(3)",4,72,5.556,"cmp: 16,ldr: 10,bl: 8,bne: 8,str: 7,stm.w: 7,b: 7,ldm.w: 5,eors: 4,asrs: 2,add.w: 1,movs: 1"
"Glitch(4),Glitch(7),Glitch(5),Glitch(8)",3,38,7.895,"ldr: 15,add: 6,movs: 6,bne: 6,cmp: 6,b: 6,str: 6,asrs: 3,bl: 3,eors: 3,push: 3,stm.w: 3,lsrs: 3,ldm.w: 3"
"Glitch(4),Glitch(7),Glitch(6),Glitch(2)",2,48,4.167,"cmp: 6,bl: 6,ldr: 6,b: 4,bne: 4,str: 4,stm.w: 2,ldm.w: 2,eors: 2,add: 2"
"Glitch(4),Glitch(7),Glitch(6),Glitch(10)",2,92,2.174,"ldr: 8,cmp: 8,add: 5,ldm.w: 4,bne: 4,stm.w: 4,eors: 2,b: 2,push: 2,lsrs: 2,bl: 2,pop: 2,mov: 2,asrs: 2,str: 2,movs: 1,bx: 1,nop: 1"
"Glitch(4),Glitch(7),Glitch(7),Glitch(1)",1,60,1.667,"ldr: 5,bl: 2,stm.w: 2,cmp: 2,bne: 2,b: 1,movs: 1,str: 1,ldm.w: 1,eors: 1,add: 1"
"Glitch(4),Glitch(7),Glitch(8),Glitch(4)",5,68,7.353,"ldr: 20,cmp: 14,bl: 13,bne: 10,str: 8,b: 8,add: 7,stm.w: 6,movs: 5,mov: 5,beq: 5,lsrs: 3,stm: 3,asrs: 3,eors: 2,ldm.w: 2,add.w: 1"
"Glitch(4),Glitch(7),Glitch(8),Glitch(8)",2,58,3.448,"ldr: 12,cmp: 4,movs: 4,add: 4,bne: 4,b: 4,str: 4,ldm.w: 2,add.w: 2,eors: 2,mov: 2,push: 2,asrs: 2,stm.w: 2,lsrs: 2,bl: 2"
"Glitch(4),Glitch(7),Glitch(8),Glitch(10)",2,7,28.571,"ldr: 10,bl: 6,add: 5,cmp: 5,bne: 4,str: 4,b: 4,push: 3,mov: 3,stm.w: 2,ldm.w: 2,asrs: 2,movs: 2,lsrs: 2,bx: 1,stm: 1,pop: 1,eors: 1"
"Glitch(4),Glitch(7),Glitch(9),Glitch(2)",3,111,2.703,"cmp: 12,ldr: 12,bl: 8,bne: 6,str: 5,b: 5,stm.w: 4,mov: 3,add: 3,beq: 2,ldm.w: 2,eors: 2,add.w: 1,stm: 1"
"Glitch(4),Glitch(7),Glitch(9),Glitch(3)",3,42,7.143,"ldr: 14,cmp: 12,stm.w: 8,bl: 6,bne: 6,ldm.w: 4,mov: 3,add: 3,beq: 3,b: 2,asrs: 2,stm: 2,str: 2,add.w: 1,eors: 1"
"Glitch(4),Glitch(7),Glitch(9),Glitch(4)",2,59,3.390,"ldr: 11,cmp: 9,bl: 5,bne: 4,beq: 3,mov: 2,add: 2,eors: 2,add.w: 2,ldm.w: 2,stm.w: 2,asrs: 1,lsrs: 1,str: 1,b: 1"
"Glitch(4),Glitch(7),Glitch(9),Glitch(5)",6,92,6.522,"ldr: 26,bl: 20,cmp: 20,bne: 12,str: 10,b: 10,stm.w: 8,add: 8,movs: 8,eors: 6,mov: 6,asrs: 4,ldm.w: 4,beq: 4,lsrs: 2,push: 2"
"Glitch(4),Glitch(7),Glitch(10),Glitch(5)",1,123,0.813,"ldr: 5,bl: 3,cmp: 3,b: 2,add: 2,bne: 2,str: 2,movs: 2,stm.w: 1,stm: 1,beq: 1,mov: 1,eors: 1"
"Glitch(4),Glitch(7),Glitch(10),Glitch(6)",2,48,4.167,"ldr: 11,cmp: 8,stm.w: 5,bl: 4,bne: 4,add: 4,b: 2,asrs: 2,ldm.w: 2,eors: 2,str: 2,beq: 2,mov: 2,lsrs: 1,movs: 1,push: 1,stm: 1"
"Glitch(4),Glitch(7),Glitch(10),Glitch(8)",4,90,4.444,"ldr: 25,cmp: 16,add: 9,bne: 8,bl: 8,mov: 5,ldm.w: 5,stm.w: 5,eors: 4,asrs: 4,b: 4,push: 4,str: 4,lsrs: 4,movs: 3,beq: 3,add.w: 3,stm: 1,pop: 1"
"Glitch(4),Glitch(7),Glitch(10),Glitch(10)",2,79,2.532,"ldr: 11,cmp: 6,bl: 6,bne: 4,add: 4,b: 4,mov: 4,str: 4,stm.w: 3,ldm.w: 2,eors: 2,lsrs: 2,pop: 2,asrs: 2,nop: 2,push: 2,bx: 2"
"Glitch(4),Glitch(8),Glitch(2),Glitch(5)",1,78,1.282,"cmp: 3,str: 2,ldr: 2,bl: 2,bne: 2,b: 2,ldm.w: 1,stm.w: 1,lsrs: 1,push: 1,beq: 1,asrs: 1"
"Glitch(4),Glitch(8),Glitch(3),Glitch(10)",3,59,5.085,"ldr: 12,cmp: 9,str: 6,bne: 6,b: 6,add: 4,movs: 4,bl: 3,stm.w: 3,push: 3,pop: 3,asrs: 3,mov: 3,ldm.w: 3,lsrs: 3,nop: 2,bx: 2"
"Glitch(4),Glitch(8),Glitch(6),Glitch(8)",9,43,20.930,"ldr: 29,cmp: 28,bl: 22,bne: 18,b: 17,str: 17,add: 16,movs: 12,stm.w: 11,beq: 10,ldm.w: 9,eors: 9,lsrs: 8,push: 8,asrs: 8,mov: 6,pop: 5,add.w: 1"
"Glitch(4),Glitch(8),Glitch(7),Glitch(6)",2,24,8.333,"ldr: 11,cmp: 5,stm.w: 5,bne: 4,add: 3,b: 3,ldm.w: 3,bl: 3,str: 3,eors: 2,movs: 2,add.w: 2,beq: 1,asrs: 1,push: 1,lsrs: 1"
"Glitch(4),Glitch(8),Glitch(7),Glitch(10)",3,75,4.000,"ldr: 16,cmp: 9,stm.w: 8,add: 7,ldm.w: 6,bne: 6,push: 4,str: 3,eors: 3,lsrs: 3,beq: 3,add.w: 3,asrs: 3,b: 3,bx: 2,mov: 2,nop: 2,pop: 2,movs: 1,bl: 1"
"Glitch(4),Glitch(8),Glitch(8),Glitch(6)",2,70,2.857,"ldr: 12,cmp: 6,bl: 4,bne: 4,add: 3,beq: 2,lsrs: 2,str: 2,stm.w: 2,b: 2,mov: 2,asrs: 2,push: 2,stm: 2,ldm.w: 2,add.w: 2,movs: 1"
"Glitch(4),Glitch(8),Glitch(8),Glitch(10)",1,26,3.846,"ldr: 4,cmp: 4,bl: 3,add: 2,str: 2,bne: 2,b: 2,stm.w: 2,lsrs: 1,push: 1,pop: 1,eors: 1,ldm.w: 1,bx: 1,mov: 1,movs: 1,asrs: 1"
"Glitch(4),Glitch(8),Glitch(9),Glitch(4)",3,30,10.000,"ldr: 15,cmp: 9,bne: 6,b: 6,bl: 6,str: 6,movs: 4,add: 4,stm.w: 3,ldm.w: 3,mov: 3,beq: 3,stm: 3,asrs: 2,lsrs: 2"
"Glitch(4),Glitch(8),Glitch(9),Glitch(6)",2,60,3.333,"cmp: 8,ldr: 8,bl: 6,str: 4,bne: 4,b: 4,add: 3,lsrs: 2,add.w: 2,stm: 2,mov: 2,beq: 2,asrs: 2,push: 2,stm.w: 2,movs: 1"
"Glitch(4),Glitch(8),Glitch(9),Glitch(7)",2,48,4.167,"ldr: 10,cmp: 8,stm.w: 4,add: 4,bl: 4,bne: 4,ldm.w: 4,mov: 4,push: 2,stm: 2,str: 2,beq: 2,lsrs: 2,asrs: 2,b: 2"
"Glitch(4),Glitch(8),Glitch(9),Glitch(9)",6,29,20.690,"ldr: 34,cmp: 19,add: 13,bl: 13,bne: 12,str: 11,b: 11,movs: 9,mov: 9,stm.w: 7,beq: 7,push: 6,asrs: 5,lsrs: 5,add.w: 4,ldm.w: 4,stm: 3,eors: 3,pop: 3,bx: 2"
"Glitch(4),Glitch(8),Glitch(10),Glitch(3)",5,39,12.821,"ldr: 27,cmp: 20,bl: 15,str: 10,bne: 10,b: 10,stm.w: 5,eors: 5,add: 5,mov: 5,asrs: 4,add.w: 3,beq: 3,ldm.w: 2,movs: 1"
"Glitch(4),Glitch(8),Glitch(10),Glitch(7)",7,90,7.778,"ldr: 31,bl: 20,cmp: 20,bne: 14,add: 14,b: 14,str: 14,mov: 11,stm.w: 10,movs: 10,ldm.w: 7,eors: 7,lsrs: 7,asrs: 7,beq: 6,push: 6,stm: 4,add.w: 1"
"Glitch(4),Glitch(9),Glitch(1),Glitch(8)",1,93,1.075,"ldr: 3,bne: 2,cmp: 2,ldm.w: 2,stm.w: 2,b: 1,add: 1,str: 1,lsrs: 1,add.w: 1,mov: 1,push: 1,bl: 1,beq: 1,pop: 1,asrs: 1"
"Glitch(4),Glitch(9),Glitch(2),Glitch(6)",3,61,4.918,"ldr: 11,cmp: 10,ldm.w: 7,stm.w: 7,bne: 6,bl: 4,beq: 4,add.w: 3,str: 2,b: 2,asrs: 2,add: 2,push: 1,lsrs: 1,movs: 1"
"Glitch(4),Glitch(9),Glitch(2),Glitch(7)",1,44,2.273,"ldr: 4,cmp: 3,stm.w: 2,ldm.w: 2,bne: 2,push: 1,b: 1,add: 1,bl: 1,str: 1,lsrs: 1,asrs: 1,mov: 1,add.w: 1"
"Glitch(4),Glitch(9),Glitch(3),Glitch(4)",1,19,5.263,"ldr: 4,str: 2,b: 2,bne: 2,cmp: 2,asrs: 1,stm.w: 1,lsrs: 1,bl: 1,movs: 1,ldm.w: 1,beq: 1,add: 1"
"Glitch(4),Glitch(9),Glitch(3),Glitch(10)",1,11,9.091,"cmp: 4,b: 2,bne: 2,bl: 2,str: 2,pop: 1,asrs: 1,beq: 1,add.w: 1,mov: 1,ldm.w: 1,eors: 1,stm.w: 1,ldr: 1,lsrs: 1,push: 1,bx: 1,add: 1,nop: 1"
"Glitch(4),Glitch(9),Glitch(4),Glitch(4)",3,69,4.348,"ldr: 12,cmp: 9,bne: 6,str: 6,b: 6,movs: 4,eors: 3,stm.w: 3,bl: 3,ldm.w: 3,add.w: 3,asrs: 2,lsrs: 2,add: 1"
"Glitch(4),Glitch(9),Glitch(4),Glitch(5)",2,49,4.082,"ldr: 7,cmp: 6,bl: 4,bne: 4,str: 4,b: 4,movs: 3,ldm.w: 2,eors: 2,add.w: 2,stm.w: 2,add: 1,push: 1,lsrs: 1,asrs: 1"
"Glitch(4),Glitch(9),Glitch(4),Glitch(7)",2,59,3.390,"ldr: 9,cmp: 7,bl: 5,ldm.w: 5,stm.w: 5,add: 4,beq: 3,add.w: 2,bne: 2,push: 1,mov: 1,asrs: 1,lsrs: 1,b: 1,str: 1"
"Glitch(4),Glitch(9),Glitch(5),Glitch(4)",4,98,4.082,"ldr: 16,cmp: 12,bne: 8,b: 8,str: 8,bl: 6,movs: 5,eors: 4,stm.w: 4,ldm.w: 4,lsrs: 3,asrs: 3,add: 3,add.w: 2,beq: 2"
"Glitch(4),Glitch(9),Glitch(5),Glitch(9)",2,55,3.636,"cmp: 8,ldr: 6,bl: 6,add: 4,b: 4,bne: 4,str: 4,asrs: 2,beq: 2,push: 2,mov: 2,pop: 2,ldm.w: 2,stm.w: 2,lsrs: 2,bx: 1,movs: 1"
"Glitch(4),Glitch(9),Glitch(6),Glitch(3)",5,64,7.812,"ldr: 21,cmp: 19,ldm.w: 11,bl: 11,stm.w: 11,bne: 10,beq: 7,eors: 5,add: 5,add.w: 4,str: 2,b: 2,asrs: 2"
"Glitch(4),Glitch(9),Glitch(6),Glitch(7)",3,42,7.143,"ldr: 14,cmp: 13,stm.w: 7,bl: 7,bne: 6,add: 6,ldm.w: 4,beq: 4,eors: 3,add.w: 3,push: 2,b: 2,str: 2,asrs: 2,movs: 1,mov: 1,lsrs: 1"
"Glitch(4),Glitch(9),Glitch(8),Glitch(5)",1,22,4.545,"ldr: 6,bne: 2,b: 2,movs: 2,cmp: 2,str: 2,bl: 2,stm: 1,asrs: 1,mov: 1,lsrs: 1,add.w: 1,add: 1,ldm.w: 1,stm.w: 1"
"Glitch(4),Glitch(9),Glitch(8),Glitch(8)",7,100,7.000,"ldr: 39,cmp: 26,stm.w: 22,bl: 15,ldm.w: 15,add: 14,bne: 10,beq: 8,eors: 7,add.w: 7,lsrs: 6,b: 6,push: 6,asrs: 6,str: 6,mov: 4,movs: 4,pop: 2"
"Glitch(4),Glitch(9),Glitch(8),Glitch(9)",2,11,18.182,"ldr: 11,cmp: 7,bl: 5,add: 5,bne: 4,str: 3,b: 3,ldm.w: 3,mov: 3,beq: 2,stm.w: 2,asrs: 2,movs: 2,push: 2,lsrs: 2,pop: 1,eors: 1,stm: 1,add.w: 1"
"Glitch(4),Glitch(9),Glitch(8),Glitch(10)",4,65,6.154,"ldr: 27,cmp: 17,bl: 10,ldm.w: 8,stm.w: 8,bne: 8,add: 8,mov: 6,add.w: 6,beq: 6,eors: 3,b: 2,push: 2,str: 2,lsrs: 2,asrs: 2,pop: 2,bx: 2,movs: 1,nop: 1,stm: 1"
"Glitch(4),Glitch(9),Glitch(10),Glitch(2)",2,52,3.846,"ldr: 10,cmp: 8,bl: 6,bne: 4,b: 4,str: 4,stm.w: 4,beq: 2,add: 2,eors: 2,mov: 2,add.w: 1,ldm.w: 1"
"Glitch(4),Glitch(9),Glitch(10),Glitch(9)",1,42,2.381,"ldr: 7,cmp: 3,bne: 2,mov: 2,str: 2,bl: 2,add: 2,b: 2,beq: 1,movs: 1,pop: 1,bx: 1,stm.w: 1,asrs: 1,eors: 1,ldm.w: 1,lsrs: 1,push: 1"
"Glitch(4),Glitch(10),Glitch(1),Glitch(3)",2,77,2.597,"ldr: 6,cmp: 5,bne: 4,b: 3,bl: 3,str: 3,beq: 3,stm.w: 2,movs: 2,ldm.w: 2,add.w: 2,asrs: 1"
"Glitch(4),Glitch(10),Glitch(2),Glitch(4)",5,27,18.519,"ldr: 21,cmp: 11,bne: 10,str: 9,b: 9,movs: 7,beq: 6,bl: 6,stm.w: 5,add.w: 5,ldm.w: 5,asrs: 3,lsrs: 2,add: 1"
"Glitch(4),Glitch(10),Glitch(2),Glitch(7)",2,31,6.452,"cmp: 6,ldr: 4,b: 4,bl: 4,str: 4,bne: 4,add: 2,mov: 2,lsrs: 2,ldm.w: 2,stm.w: 2,add.w: 2,movs: 2,beq: 2,push: 2,asrs: 2"
