Attack Vectors,Successful Attacks,Executed Attacks,Success Rate (%),Targeted Instructions
"Glitch(4),Glitch(6),Glitch(3),Glitch(7)",2,19,10.526,"ldr: 8,cmp: 6,ldm.w: 4,bne: 4,stm.w: 4,push: 2,asrs: 2,b: 2,lsrs: 2,str: 2,add: 2,movs: 1,mov: 1"
"Glitch(4),Glitch(6),Glitch(4),Glitch(9)",3,64,4.688,"cmp: 12,ldr: 9,bne: 6,add: 4,bl: 3,asrs: 3,stm.w: 3,str: 3,lsrs: 3,b: 3,eors: 3,mov: 3,beq: 3,push: 3,ldm.w: 3,bx: 2,pop: 2,movs: 1"
"Glitch(4),Glitch(6),Glitch(5),Glitch(2)",4,104,3.846,"cmp: 14,bl: 10,bne: 8,ldr: 8,str: 6,b: 6,add: 4,stm.w: 4,ldm.w: 3,eors: 3,beq: 1,add.w: 1"
"Glitch(4),Glitch(6),Glitch(5),Glitch(5)",2,67,2.985,"ldr: 7,cmp: 6,bne: 4,str: 4,b: 4,movs: 4,add: 3,bl: 2,stm.w: 2,eors: 2,asrs: 1,lsrs: 1"
"Glitch(4),Glitch(6),Glitch(5),Glitch(6)",2,94,2.128,"ldr: 6,stm.w: 4,b: 4,str: 4,cmp: 4,bne: 4,movs: 3,add: 2,lsrs: 2,asrs: 2,bl: 2,eors: 2,ldm.w: 2,push: 1"
"Glitch(4),Glitch(6),Glitch(5),Glitch(10)",5,80,6.250,"ldr: 20,cmp: 16,stm.w: 11,bne: 10,ldm.w: 9,add: 6,b: 5,mov: 5,eors: 5,push: 5,lsrs: 5,bl: 5,asrs: 5,str: 5,pop: 4,bx: 4,movs: 3,nop: 2"
"Glitch(4),Glitch(6),Glitch(6),Glitch(2)",1,80,1.250,"ldr: 4,cmp: 3,stm.w: 2,bne: 2,str: 2,b: 2,ldm.w: 1,bl: 1,eors: 1"
"Glitch(4),Glitch(6),Glitch(6),Glitch(3)",3,148,2.027,"ldr: 15,cmp: 8,bne: 6,stm.w: 5,ldm.w: 5,b: 4,str: 4,add: 3,eors: 3,asrs: 3,movs: 1"
"Glitch(4),Glitch(6),Glitch(6),Glitch(5)",3,84,3.571,"ldr: 14,cmp: 10,stm.w: 7,bne: 6,ldm.w: 6,eors: 3,bl: 3,add: 3,asrs: 2,lsrs: 2,b: 2,str: 2,push: 1,beq: 1,movs: 1"
"Glitch(4),Glitch(6),Glitch(7),Glitch(9)",1,69,1.449,"ldr: 3,cmp: 3,bne: 2,stm.w: 2,b: 2,str: 2,add: 2,bl: 2,eors: 1,mov: 1,lsrs: 1,push: 1,ldm.w: 1,asrs: 1,bx: 1,pop: 1"
"Glitch(4),Glitch(6),Glitch(8),Glitch(4)",4,33,12.121,"cmp: 12,bl: 12,ldr: 12,b: 8,stm.w: 8,str: 8,bne: 8,movs: 5,add: 5,eors: 4,asrs: 3,lsrs: 3"
"Glitch(4),Glitch(6),Glitch(9),Glitch(6)",5,61,8.197,"ldr: 26,cmp: 15,stm.w: 12,bne: 10,ldm.w: 10,bl: 9,add: 9,str: 5,mov: 5,b: 5,asrs: 5,movs: 4,stm: 3,lsrs: 3,eors: 2,push: 2"
"Glitch(4),Glitch(6),Glitch(9),Glitch(8)",1,33,3.030,"ldr: 4,cmp: 3,add: 3,bl: 3,str: 2,bne: 2,b: 2,lsrs: 1,movs: 1,stm.w: 1,asrs: 1,stm: 1,mov: 1,push: 1,ldm.w: 1"
"Glitch(4),Glitch(6),Glitch(9),Glitch(9)",1,33,3.030,"ldr: 6,bl: 3,cmp: 3,stm.w: 3,ldm.w: 2,bne: 2,add: 2,add.w: 1,beq: 1,str: 1,b: 1,movs: 1,eors: 1,mov: 1"
"Glitch(4),Glitch(7),Glitch(1),Glitch(5)",2,34,5.882,"ldr: 7,str: 4,b: 4,bne: 4,movs: 3,stm.w: 2,cmp: 2,add.w: 2,ldm.w: 2,asrs: 1,push: 1,lsrs: 1,add: 1"
"Glitch(4),Glitch(7),Glitch(1),Glitch(9)",2,19,10.526,"ldr: 7,cmp: 7,bne: 4,beq: 3,ldm.w: 3,stm.w: 3,add.w: 3,add: 3,bl: 3,lsrs: 1,movs: 1,push: 1,str: 1,asrs: 1,b: 1"
"Glitch(4),Glitch(7),Glitch(2),Glitch(2)",3,38,7.895,"cmp: 9,bne: 6,ldr: 6,b: 5,str: 5,add.w: 4,movs: 3,beq: 3,bl: 3,ldm.w: 1"
"Glitch(4),Glitch(7),Glitch(3),Glitch(4)",9,144,6.250,"cmp: 24,bl: 19,bne: 18,str: 17,b: 17,ldr: 17,movs: 11,asrs: 7,lsrs: 6,beq: 6,stm.w: 5,add.w: 4,add: 4,ldm.w: 4,eors: 3"
"Glitch(4),Glitch(7),Glitch(4),Glitch(6)",13,70,18.571,"ldr: 36,cmp: 32,bl: 32,bne: 26,str: 24,b: 24,movs: 17,add: 16,stm.w: 10,beq: 10,push: 9,asrs: 9,lsrs: 8,eors: 8,ldm.w: 7,add.w: 5"
"Glitch(4),Glitch(7),Glitch(4),Glitch(7)",5,41,12.195,"cmp: 19,ldr: 11,bl: 11,b: 10,str: 10,bne: 10,add: 10,lsrs: 5,stm.w: 5,asrs: 5,beq: 5,push: 4,mov: 3,movs: 2"
"Glitch(4),Glitch(7),Glitch(4),Glitch(9)",5,43,11.628,"ldr: 17,bl: 13,add: 11,bne: 10,str: 9,b: 9,cmp: 9,ldm.w: 6,stm.w: 6,movs: 6,lsrs: 4,mov: 4,push: 4,asrs: 4,bx: 3,pop: 3,add.w: 1,beq: 1"
"Glitch(4),Glitch(7),Glitch(5),Glitch(7)",1,100,1.000,"cmp: 4,ldr: 3,add: 2,stm.w: 2,bne: 2,ldm.w: 2,b: 1,str: 1,lsrs: 1,mov: 1,push: 1,eors: 1,asrs: 1,bl: 1"
"Glitch(4),Glitch(7),Glitch(6),Glitch(1)",1,66,1.515,"cmp: 4,ldr: 3,bl: 3,stm.w: 2,ldm.w: 2,bne: 2,add: 1,eors: 1"
"Glitch(4),Glitch(7),Glitch(7),Glitch(6)",1,32,3.125,"ldr: 5,str: 2,movs: 2,bne: 2,add: 2,b: 2,bl: 2,cmp: 2,stm.w: 1,ldm.w: 1,eors: 1,asrs: 1,add.w: 1"
"Glitch(4),Glitch(7),Glitch(8),Glitch(3)",4,59,6.780,"bl: 13,ldr: 13,cmp: 12,bne: 8,str: 7,b: 7,stm.w: 5,movs: 5,ldm.w: 4,add: 4,eors: 4,mov: 3,asrs: 2,beq: 1"
"Glitch(4),Glitch(7),Glitch(8),Glitch(4)",1,78,1.282,"ldr: 5,cmp: 3,stm.w: 2,bne: 2,ldm.w: 2,bl: 1,mov: 1,add.w: 1,movs: 1,b: 1,asrs: 1,eors: 1,str: 1,add: 1"
"Glitch(4),Glitch(7),Glitch(8),Glitch(6)",2,31,6.452,"ldr: 13,ldm.w: 4,bne: 4,bl: 4,stm.w: 4,cmp: 4,add: 3,str: 2,stm: 2,movs: 2,b: 2,mov: 2,push: 2,lsrs: 1,asrs: 1"
"Glitch(4),Glitch(7),Glitch(9),Glitch(5)",6,78,7.692,"ldr: 30,cmp: 23,stm.w: 18,bl: 13,bne: 12,ldm.w: 12,add: 9,mov: 6,str: 5,b: 5,eors: 5,movs: 3,asrs: 3,push: 2,lsrs: 2,beq: 1,stm: 1"
"Glitch(4),Glitch(7),Glitch(9),Glitch(10)",3,67,4.478,"ldr: 19,add: 8,str: 6,b: 6,bl: 6,cmp: 6,bne: 6,movs: 5,mov: 5,push: 4,ldm.w: 3,lsrs: 3,stm.w: 3,asrs: 3,stm: 3,pop: 2,bx: 1,nop: 1"
"Glitch(4),Glitch(7),Glitch(10),Glitch(6)",2,72,2.778,"ldr: 11,bl: 7,cmp: 5,stm.w: 5,bne: 4,add: 3,str: 3,b: 3,ldm.w: 3,mov: 2,movs: 2,eors: 2,lsrs: 1,beq: 1,asrs: 1,push: 1"
"Glitch(4),Glitch(8),Glitch(1),Glitch(1)",1,35,2.857,"bne: 2,cmp: 2,ldr: 2,bl: 2,beq: 1,str: 1,b: 1,movs: 1,ldm.w: 1,stm.w: 1"
"Glitch(4),Glitch(8),Glitch(1),Glitch(4)",1,44,2.273,"cmp: 4,bl: 3,ldr: 2,bne: 2,beq: 2,ldm.w: 1,stm.w: 1,str: 1,b: 1"
"Glitch(4),Glitch(8),Glitch(1),Glitch(6)",3,60,5.000,"ldr: 10,str: 6,b: 6,bne: 6,movs: 5,beq: 3,add.w: 3,stm.w: 3,cmp: 3,push: 3,ldm.w: 3,add: 2,lsrs: 2,asrs: 2"
"Glitch(4),Glitch(8),Glitch(3),Glitch(2)",4,81,4.938,"cmp: 13,ldr: 11,stm.w: 8,ldm.w: 8,bne: 8,beq: 6,bl: 6,add: 3,str: 2,b: 2,eors: 1"
"Glitch(4),Glitch(8),Glitch(3),Glitch(3)",2,43,4.651,"ldr: 8,cmp: 7,stm.w: 4,ldm.w: 4,bne: 4,beq: 3,add.w: 2,b: 1,asrs: 1,str: 1,bl: 1"
"Glitch(4),Glitch(8),Glitch(4),Glitch(6)",5,65,7.692,"ldr: 15,bl: 14,cmp: 13,bne: 10,b: 9,str: 9,add: 9,beq: 6,movs: 6,add.w: 5,asrs: 4,push: 3,stm.w: 3,lsrs: 3,ldm.w: 1"
"Glitch(4),Glitch(8),Glitch(4),Glitch(10)",4,55,7.273,"cmp: 12,ldr: 12,b: 8,bne: 8,str: 8,bl: 8,movs: 7,add: 7,asrs: 4,mov: 4,pop: 4,lsrs: 4,push: 4,eors: 3,stm.w: 3,ldm.w: 3,bx: 2,add.w: 1,nop: 1,beq: 1"
"Glitch(4),Glitch(8),Glitch(5),Glitch(6)",3,46,6.522,"cmp: 12,ldr: 11,stm.w: 9,bne: 6,ldm.w: 6,b: 3,str: 3,add: 3,beq: 3,bl: 3,eors: 3,push: 2,asrs: 2,movs: 2,lsrs: 1"
"Glitch(4),Glitch(8),Glitch(5),Glitch(10)",3,75,4.000,"ldr: 17,add: 8,cmp: 7,bne: 6,b: 5,movs: 5,str: 5,stm.w: 4,ldm.w: 4,beq: 4,add.w: 4,push: 3,eors: 3,lsrs: 2,asrs: 2,bl: 1,mov: 1"
"Glitch(4),Glitch(8),Glitch(6),Glitch(3)",2,20,10.000,"ldr: 6,cmp: 6,bl: 4,b: 4,str: 4,bne: 4,movs: 3,add: 2,stm.w: 2,eors: 2,add.w: 2,beq: 2,asrs: 1"
"Glitch(4),Glitch(8),Glitch(6),Glitch(5)",7,160,4.375,"cmp: 27,ldr: 23,bne: 14,bl: 14,stm.w: 13,ldm.w: 10,str: 8,beq: 8,b: 8,add: 7,eors: 7,lsrs: 6,asrs: 6,push: 5,movs: 3,add.w: 2"
"Glitch(4),Glitch(8),Glitch(6),Glitch(7)",1,58,1.724,"cmp: 4,bl: 3,add: 2,b: 2,bne: 2,str: 2,ldr: 2,asrs: 1,add.w: 1,beq: 1,lsrs: 1,eors: 1,stm.w: 1,mov: 1,push: 1"
"Glitch(4),Glitch(8),Glitch(7),Glitch(8)",2,14,14.286,"ldr: 10,cmp: 6,add: 4,bne: 4,str: 4,stm.w: 4,bl: 4,b: 4,eors: 2,asrs: 2,lsrs: 2,add.w: 2,ldm.w: 2,movs: 2,push: 2"
"Glitch(4),Glitch(8),Glitch(8),Glitch(9)",1,57,1.754,"ldr: 5,str: 2,bne: 2,add: 2,b: 2,movs: 2,cmp: 2,mov: 2,ldm.w: 1,asrs: 1,add.w: 1,bl: 1,lsrs: 1,push: 1,pop: 1,eors: 1,stm.w: 1,beq: 1"
"Glitch(4),Glitch(8),Glitch(10),Glitch(6)",4,29,13.793,"ldr: 26,cmp: 12,add: 8,str: 8,bl: 8,b: 8,bne: 8,movs: 6,lsrs: 4,add.w: 4,asrs: 4,beq: 4,mov: 4,eors: 4,stm: 2,push: 2"
"Glitch(4),Glitch(8),Glitch(10),Glitch(9)",2,44,4.545,"ldr: 14,bl: 7,cmp: 5,bne: 4,add: 4,ldm.w: 3,str: 3,b: 3,mov: 3,stm.w: 3,add.w: 3,eors: 2,movs: 2,push: 1,bx: 1,pop: 1,lsrs: 1,beq: 1,asrs: 1"
"Glitch(4),Glitch(9),Glitch(1),Glitch(10)",2,57,3.509,"cmp: 6,ldr: 6,ldm.w: 4,stm.w: 4,add: 2,str: 2,asrs: 2,bne: 2,pop: 2,lsrs: 2,beq: 2,add.w: 2,bx: 2,push: 2,bl: 2,mov: 2,b: 2,movs: 1,nop: 1"
"Glitch(4),Glitch(9),Glitch(2),Glitch(8)",2,156,1.282,"cmp: 6,ldr: 6,ldm.w: 4,bne: 4,stm.w: 4,asrs: 2,mov: 2,b: 2,add: 2,bl: 2,add.w: 2,str: 2,beq: 2,push: 2,lsrs: 2,pop: 2"
"Glitch(4),Glitch(9),Glitch(3),Glitch(6)",3,90,3.333,"ldr: 7,bl: 6,str: 6,b: 6,bne: 6,cmp: 6,movs: 5,add: 3,eors: 3,beq: 3,add.w: 3,stm.w: 3,ldm.w: 3,lsrs: 2,push: 2,asrs: 2"
"Glitch(4),Glitch(9),Glitch(3),Glitch(7)",1,49,2.041,"ldr: 5,cmp: 4,stm.w: 2,bne: 2,add.w: 1,ldm.w: 1,str: 1,add: 1,bl: 1,movs: 1,push: 1,asrs: 1,b: 1,beq: 1"
"Glitch(4),Glitch(9),Glitch(4),Glitch(1)",1,62,1.613,"ldr: 4,bne: 2,bl: 2,cmp: 2,str: 1,add: 1,b: 1,beq: 1,movs: 1,add.w: 1,ldm.w: 1,stm.w: 1"
"Glitch(4),Glitch(9),Glitch(4),Glitch(3)",2,93,2.151,"cmp: 6,ldr: 6,b: 4,bl: 4,str: 4,bne: 4,movs: 3,ldm.w: 2,stm.w: 2,eors: 2,add.w: 2,asrs: 1"
"Glitch(4),Glitch(9),Glitch(4),Glitch(6)",6,52,11.538,"ldr: 19,cmp: 17,bne: 12,str: 11,b: 11,bl: 9,movs: 8,beq: 7,stm.w: 7,add: 7,ldm.w: 7,add.w: 6,asrs: 5,lsrs: 5,eors: 4,push: 3"
"Glitch(4),Glitch(9),Glitch(4),Glitch(7)",5,51,9.804,"ldr: 23,cmp: 11,bl: 11,bne: 10,add: 10,b: 9,str: 9,movs: 8,ldm.w: 6,beq: 6,add.w: 5,asrs: 4,lsrs: 3,push: 3,stm.w: 1,mov: 1"
"Glitch(4),Glitch(9),Glitch(4),Glitch(9)",5,40,12.500,"ldr: 21,cmp: 19,stm.w: 10,ldm.w: 10,bl: 6,push: 6,add: 6,b: 5,beq: 5,lsrs: 5,asrs: 5,add.w: 5,str: 5,bne: 5,mov: 4,pop: 4,eors: 4,movs: 3,bx: 2"
"Glitch(4),Glitch(9),Glitch(4),Glitch(10)",1,35,2.857,"ldr: 4,cmp: 2,bl: 2,str: 2,add: 2,bne: 2,b: 2,nop: 1,push: 1,beq: 1,add.w: 1,movs: 1,pop: 1,ldm.w: 1,mov: 1,lsrs: 1,asrs: 1,bx: 1"
"Glitch(4),Glitch(9),Glitch(5),Glitch(3)",2,110,1.818,"cmp: 8,ldr: 7,stm.w: 5,bne: 4,ldm.w: 4,bl: 2,add.w: 2,eors: 2,b: 2,beq: 2,str: 2,asrs: 1,movs: 1"
"Glitch(4),Glitch(9),Glitch(5),Glitch(4)",1,30,3.333,"cmp: 3,stm.w: 2,b: 2,str: 2,bne: 2,bl: 2,ldr: 2,ldm.w: 1,movs: 1,add.w: 1,eors: 1,lsrs: 1,asrs: 1,beq: 1"
"Glitch(4),Glitch(9),Glitch(6),Glitch(3)",1,27,3.704,"ldr: 4,cmp: 3,bne: 2,stm.w: 2,b: 2,str: 2,add.w: 1,bl: 1,eors: 1,asrs: 1,ldm.w: 1,beq: 1,movs: 1"
"Glitch(4),Glitch(9),Glitch(6),Glitch(6)",1,51,1.961,"ldr: 5,cmp: 3,str: 2,movs: 2,bne: 2,bl: 2,b: 2,add: 2,asrs: 1,add.w: 1,beq: 1,eors: 1,stm.w: 1"
"Glitch(4),Glitch(9),Glitch(7),Glitch(7)",1,91,1.099,"ldr: 5,cmp: 4,add: 2,bl: 2,bne: 2,stm.w: 2,beq: 1,b: 1,asrs: 1,ldm.w: 1,mov: 1,push: 1,eors: 1,str: 1,lsrs: 1,add.w: 1"
"Glitch(4),Glitch(9),Glitch(8),Glitch(4)",3,45,6.667,"ldr: 18,bl: 6,bne: 6,str: 6,b: 6,cmp: 4,movs: 4,add: 4,stm: 3,ldm.w: 3,add.w: 3,mov: 3,stm.w: 3,asrs: 2,beq: 2,lsrs: 2"
"Glitch(4),Glitch(9),Glitch(8),Glitch(8)",2,89,2.247,"ldr: 11,cmp: 5,b: 4,bl: 4,bne: 4,mov: 4,str: 4,add: 4,movs: 3,asrs: 2,add.w: 2,ldm.w: 2,stm.w: 2,lsrs: 2,push: 2,stm: 1,pop: 1,eors: 1"
"Glitch(4),Glitch(9),Glitch(9),Glitch(2)",1,21,4.762,"ldr: 6,cmp: 3,bl: 2,bne: 2,str: 2,b: 2,stm: 1,mov: 1,movs: 1,add: 1,add.w: 1,ldm.w: 1,beq: 1"
"Glitch(4),Glitch(9),Glitch(9),Glitch(3)",2,31,6.452,"cmp: 8,ldr: 6,bl: 6,str: 4,stm.w: 4,bne: 4,b: 4,add: 2,add.w: 2,asrs: 2,eors: 2,beq: 2,mov: 2,ldm.w: 2"
"Glitch(4),Glitch(9),Glitch(9),Glitch(5)",1,62,1.613,"ldr: 6,cmp: 3,bne: 2,bl: 2,movs: 2,add: 2,b: 2,str: 2,add.w: 1,mov: 1,asrs: 1,ldm.w: 1,stm.w: 1,stm: 1"
"Glitch(4),Glitch(9),Glitch(9),Glitch(10)",1,97,1.031,"ldr: 6,cmp: 3,bne: 2,mov: 2,add: 2,b: 2,str: 2,bl: 2,nop: 1,movs: 1,stm: 1,beq: 1,asrs: 1,pop: 1,stm.w: 1,push: 1,lsrs: 1,add.w: 1,bx: 1"
"Glitch(4),Glitch(10),Glitch(1),Glitch(9)",4,73,5.479,"ldr: 13,cmp: 9,bne: 8,str: 7,bl: 7,b: 7,movs: 6,add: 5,beq: 5,ldm.w: 5,stm.w: 5,add.w: 5,push: 4,lsrs: 3,asrs: 3,mov: 2,pop: 1,bx: 1"
"Glitch(4),Glitch(10),Glitch(2),Glitch(5)",1,38,2.632,"ldr: 4,cmp: 3,str: 2,movs: 2,bne: 2,b: 2,stm.w: 1,add.w: 1,add: 1,ldm.w: 1,beq: 1,bl: 1"
"Glitch(4),Glitch(10),Glitch(2),Glitch(7)",2,71,2.817,"cmp: 7,ldr: 7,bl: 5,bne: 4,ldm.w: 3,beq: 3,b: 3,str: 3,stm.w: 3,add.w: 2,add: 2,movs: 1,lsrs: 1,asrs: 1,push: 1"
"Glitch(4),Glitch(10),Glitch(3),Glitch(2)",3,29,10.345,"ldr: 11,cmp: 7,bne: 6,str: 6,b: 6,bl: 3,ldm.w: 3,beq: 3,stm.w: 3,add.w: 3,movs: 3,add: 2,eors: 1"
"Glitch(4),Glitch(10),Glitch(3),Glitch(10)",1,52,1.923,"ldr: 3,cmp: 3,str: 2,movs: 2,bne: 2,b: 2,bl: 1,stm.w: 1,pop: 1,ldm.w: 1,bx: 1,eors: 1,add.w: 1,asrs: 1,mov: 1,beq: 1,lsrs: 1,add: 1,push: 1"
"Glitch(4),Glitch(10),Glitch(4),Glitch(4)",5,64,7.812,"ldr: 15,bl: 13,cmp: 12,str: 10,bne: 10,b: 10,movs: 6,ldm.w: 5,stm.w: 5,beq: 5,add.w: 5,asrs: 4,add: 4,lsrs: 4,eors: 2"
"Glitch(4),Glitch(10),Glitch(4),Glitch(5)",6,44,13.636,"cmp: 21,ldr: 19,bl: 15,b: 12,bne: 12,str: 12,add.w: 6,beq: 6,ldm.w: 6,stm.w: 6,add: 5,asrs: 5,movs: 4,lsrs: 4,eors: 3,push: 2"
"Glitch(4),Glitch(10),Glitch(5),Glitch(10)",2,78,2.564,"ldr: 9,cmp: 8,b: 4,bl: 4,bne: 4,str: 4,add: 3,asrs: 2,ldm.w: 2,add.w: 2,stm.w: 2,beq: 2,mov: 2,push: 2,eors: 2,lsrs: 2,pop: 1,nop: 1,movs: 1,bx: 1"
"Glitch(4),Glitch(10),Glitch(7),Glitch(2)",2,73,2.740,"ldr: 8,cmp: 6,bl: 5,b: 4,str: 4,bne: 4,stm.w: 3,ldm.w: 2,add.w: 2,add: 2,beq: 2,eors: 2,movs: 2"
"Glitch(4),Glitch(10),Glitch(7),Glitch(4)",6,129,4.651,"ldr: 32,cmp: 20,bne: 12,str: 10,b: 10,stm.w: 10,bl: 10,beq: 8,movs: 8,add: 7,ldm.w: 6,add.w: 6,eors: 6,asrs: 3,lsrs: 2"
"Glitch(4),Glitch(10),Glitch(7),Glitch(5)",3,93,3.226,"ldr: 15,cmp: 9,stm.w: 6,bne: 6,b: 6,str: 6,movs: 4,beq: 3,add: 3,add.w: 3,lsrs: 3,bl: 3,eors: 3,ldm.w: 3,asrs: 3,push: 2"
"Glitch(4),Glitch(10),Glitch(8),Glitch(1)",1,81,1.235,"ldr: 5,bl: 4,bne: 2,cmp: 2,stm.w: 1,str: 1,add: 1,add.w: 1,movs: 1,mov: 1,ldm.w: 1,b: 1,beq: 1,stm: 1"
"Glitch(4),Glitch(10),Glitch(8),Glitch(3)",2,53,3.774,"ldr: 10,cmp: 8,ldm.w: 4,bne: 4,stm.w: 4,bl: 4,add.w: 2,eors: 2,str: 2,add: 2,asrs: 2,beq: 2,mov: 2,b: 2"
"Glitch(5),Glitch(1),Glitch(6),Glitch(6)",1,54,1.852,"bl: 2,str: 2,ldr: 2,b: 2,bne: 2,movs: 2,lsrs: 1,eors: 1,add: 1,push: 1,asrs: 1,cmp: 1"
"Glitch(5),Glitch(1),Glitch(9),Glitch(10)",4,53,7.547,"ldr: 17,bl: 9,add: 8,bne: 8,str: 7,mov: 7,b: 7,cmp: 5,movs: 5,eors: 3,pop: 3,push: 3,stm.w: 3,asrs: 3,lsrs: 3,bx: 3,nop: 2,stm: 1,add.w: 1,ldm.w: 1,beq: 1"
"Glitch(5),Glitch(2),Glitch(2),Glitch(4)",2,36,5.556,"cmp: 5,b: 4,str: 4,bne: 4,bl: 3,asrs: 2,lsrs: 2,movs: 1,beq: 1"
"Glitch(5),Glitch(2),Glitch(4),Glitch(3)",8,99,8.081,"cmp: 20,bne: 16,bl: 14,str: 14,b: 14,add: 8,ldr: 8,movs: 7,beq: 4,asrs: 4,stm.w: 1,add.w: 1,ldm.w: 1"
"Glitch(5),Glitch(2),Glitch(4),Glitch(7)",3,21,14.286,"cmp: 10,add: 6,bne: 6,ldr: 5,str: 5,b: 5,bl: 4,beq: 4,push: 2,asrs: 2,mov: 1,movs: 1,stm.w: 1,lsrs: 1,ldm.w: 1"
"Glitch(5),Glitch(2),Glitch(5),Glitch(5)",4,57,7.018,"ldr: 11,bl: 9,bne: 8,str: 7,b: 7,movs: 5,cmp: 5,eors: 4,add: 4,asrs: 2,push: 2,lsrs: 2,beq: 1,stm.w: 1"
"Glitch(5),Glitch(2),Glitch(6),Glitch(10)",3,47,6.383,"add: 7,bl: 7,str: 6,cmp: 6,b: 6,bne: 6,ldr: 5,eors: 3,beq: 3,mov: 3,push: 3,lsrs: 3,asrs: 3,pop: 3,nop: 2,bx: 2,movs: 1"
"Glitch(5),Glitch(2),Glitch(9),Glitch(3)",2,34,5.882,"ldr: 7,bl: 6,bne: 4,str: 4,b: 4,cmp: 3,eors: 2,mov: 2,add: 2,movs: 2,asrs: 1,beq: 1"
"Glitch(5),Glitch(2),Glitch(9),Glitch(9)",3,57,5.263,"cmp: 9,add: 8,ldr: 7,bl: 6,b: 6,str: 6,bne: 6,movs: 5,mov: 5,lsrs: 3,push: 3,eors: 3,stm.w: 3,asrs: 3,pop: 1,bx: 1"
"Glitch(5),Glitch(2),Glitch(9),Glitch(10)",1,59,1.695,"cmp: 3,ldr: 3,bl: 2,str: 2,add: 2,bne: 2,mov: 2,b: 2,lsrs: 1,bx: 1,nop: 1,push: 1,beq: 1,asrs: 1,eors: 1,pop: 1"
"Glitch(5),Glitch(2),Glitch(10),Glitch(10)",7,73,9.589,"ldr: 33,bl: 22,add: 17,bne: 14,str: 13,b: 13,mov: 12,movs: 10,cmp: 8,push: 7,eors: 7,lsrs: 6,asrs: 6,stm: 5,pop: 4,stm.w: 3,bx: 3,nop: 3,beq: 1,add.w: 1,ldm.w: 1"
"Glitch(5),Glitch(3),Glitch(4),Glitch(8)",1,95,1.053,"add: 3,bl: 2,movs: 2,b: 2,ldr: 2,bne: 2,cmp: 2,str: 2,asrs: 1,lsrs: 1,push: 1"
"Glitch(5),Glitch(3),Glitch(5),Glitch(6)",3,49,6.122,"bl: 9,bne: 6,ldr: 6,b: 6,str: 6,cmp: 6,add: 5,movs: 4,lsrs: 3,push: 3,asrs: 3"
"Glitch(5),Glitch(3),Glitch(5),Glitch(8)",2,52,3.846,"ldr: 6,bl: 5,cmp: 5,add: 4,bne: 4,b: 3,str: 3,eors: 2,movs: 2,ldm.w: 1,mov: 1,stm.w: 1,beq: 1,pop: 1,push: 1,lsrs: 1,asrs: 1"
"Glitch(5),Glitch(3),Glitch(7),Glitch(7)",9,89,10.112,"ldr: 36,cmp: 20,bl: 19,bne: 18,add: 18,str: 16,b: 16,movs: 12,eors: 9,asrs: 7,lsrs: 7,push: 6,stm.w: 6,mov: 4,ldm.w: 2,beq: 2"
"Glitch(5),Glitch(3),Glitch(7),Glitch(10)",3,24,12.500,"ldr: 12,add: 7,str: 6,bl: 6,bne: 6,cmp: 6,b: 6,movs: 4,push: 3,asrs: 3,pop: 3,eors: 3,lsrs: 3,mov: 3,bx: 2,nop: 2"
"Glitch(5),Glitch(3),Glitch(9),Glitch(5)",4,60,6.667,"ldr: 17,bl: 12,b: 8,bne: 8,str: 8,cmp: 8,movs: 5,add: 5,mov: 4,eors: 4,push: 3,lsrs: 3,asrs: 3"
"Glitch(5),Glitch(4),Glitch(2),Glitch(2)",1,35,2.857,"bne: 2,b: 2,str: 2,cmp: 2,bl: 2,beq: 1,ldr: 1,movs: 1"
"Glitch(5),Glitch(4),Glitch(2),Glitch(5)",2,105,1.905,"b: 4,bne: 4,cmp: 4,str: 4,bl: 4,ldr: 3,movs: 3,beq: 2,asrs: 1,push: 1,lsrs: 1,add: 1"
"Glitch(5),Glitch(4),Glitch(3),Glitch(5)",7,125,5.600,"cmp: 21,bl: 14,b: 14,bne: 14,str: 14,ldr: 13,movs: 10,asrs: 6,push: 4,lsrs: 4,add: 3,eors: 2"
"Glitch(5),Glitch(4),Glitch(3),Glitch(6)",1,88,1.136,"str: 2,bl: 2,ldr: 2,b: 2,add: 2,bne: 2,push: 1,movs: 1,beq: 1,lsrs: 1,asrs: 1,cmp: 1"
"Glitch(5),Glitch(4),Glitch(4),Glitch(2)",2,86,2.326,"bl: 6,bne: 4,cmp: 4,str: 4,ldr: 4,b: 4,add: 2,movs: 2"
"Glitch(5),Glitch(4),Glitch(4),Glitch(4)",3,38,7.895,"cmp: 7,bl: 7,b: 6,ldr: 6,str: 6,bne: 6,add: 3,movs: 3,beq: 2,asrs: 2,eors: 1,lsrs: 1,stm.w: 1"
"Glitch(5),Glitch(4),Glitch(4),Glitch(5)",3,90,3.333,"cmp: 9,bne: 6,str: 6,ldr: 6,b: 6,bl: 6,lsrs: 3,movs: 3,push: 3,asrs: 3,add: 2,eors: 1"
"Glitch(5),Glitch(4),Glitch(4),Glitch(8)",4,82,4.878,"bl: 10,cmp: 10,bne: 8,ldr: 8,str: 8,b: 8,add: 6,movs: 5,asrs: 4,push: 4,mov: 4,lsrs: 4,pop: 3,eors: 2"
"Glitch(5),Glitch(4),Glitch(5),Glitch(2)",1,43,2.326,"cmp: 3,ldr: 3,b: 2,bne: 2,str: 2,bl: 2,eors: 1,movs: 1"
